architecture,budget_tier,owner_tag,split_seed,n,rho,ridge_setting,ridge_value,train_diag_mean,test_atoms,train_block_dimension,effective_numerical_rank_train,rcond,test_nmse,selected_rho,is_selected,inner_val_nmse,n_inner_val_atoms,source_file
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,2,128,1e-08,rho_1e-08,1.2542167954171612e-06,125.42167954171612,256,384,384,1e-10,0.11962420174052946,0.0001,False,0.020892185975114056,32,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,2,128,1e-06,rho_1e-06,0.0001254216795417161,125.42167954171612,256,384,384,1e-10,0.12001034753109927,0.0001,False,0.02097192988865934,32,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,2,128,0.0001,rho_0.0001,0.012542167954171611,125.42167954171612,256,384,384,1e-10,0.12235789757188573,0.0001,True,0.020689055161311278,32,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,2,128,0.01,rho_0.01,1.2542167954171612,125.42167954171612,256,384,384,1e-10,0.14062062020757382,0.0001,False,0.02071800923423229,32,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,2,128,0.1,rho_0.1,12.542167954171612,125.42167954171612,256,384,384,1e-10,0.21618041577880326,0.0001,False,0.02768748553241612,32,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,2,256,0.0,ridgeless,0.0,104.07580920077628,256,768,765,1e-10,0.05565539016464116,0.0,True,0.038139237505217895,64,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,2,256,1e-08,rho_1e-08,1.0407580920077627e-06,104.07580920077628,256,768,765,1e-10,0.05601639474615928,0.0,False,0.03865219090423817,64,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,2,256,1e-06,rho_1e-06,0.00010407580920077627,104.07580920077628,256,768,765,1e-10,0.05587252404544286,0.0,False,0.038459946787181155,64,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,2,256,0.0001,rho_0.0001,0.010407580920077628,104.07580920077628,256,768,765,1e-10,0.057207135348653126,0.0,False,0.040969762234086826,64,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,2,256,0.01,rho_0.01,1.0407580920077628,104.07580920077628,256,768,765,1e-10,0.06756220204537347,0.0,False,0.054490965375075806,64,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,2,256,0.1,rho_0.1,10.407580920077628,104.07580920077628,256,768,765,1e-10,0.11594958732297037,0.0,False,0.11075835890282719,64,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,2,512,0.0,ridgeless,0.0,89.92866505724105,256,1536,1531,1e-10,0.035119318230067295,0.0001,False,0.03262874679277423,128,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,2,512,1e-08,rho_1e-08,8.992866505724105e-07,89.92866505724105,256,1536,1531,1e-10,0.03507744609394947,0.0001,False,0.032667157331095896,128,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,2,512,1e-06,rho_1e-06,8.992866505724105e-05,89.92866505724105,256,1536,1531,1e-10,0.034802118791271715,0.0001,False,0.03222065057398636,128,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,2,512,0.0001,rho_0.0001,0.008992866505724105,89.92866505724105,256,1536,1531,1e-10,0.03564195130206983,0.0001,True,0.031733914341817035,128,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,2,512,0.01,rho_0.01,0.8992866505724105,89.92866505724105,256,1536,1531,1e-10,0.04031542153530408,0.0001,False,0.03701228441509562,128,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,2,512,0.1,rho_0.1,8.992866505724106,89.92866505724105,256,1536,1531,1e-10,0.06315242380649105,0.0001,False,0.061497093859796674,128,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,32,0.0,ridgeless,0.0,77.05076654629504,256,96,96,1e-10,0.6021988371326357,0.0,True,0.43963377140865467,8,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,32,1e-08,rho_1e-08,7.705076654629503e-07,77.05076654629504,256,96,96,1e-10,0.6021990223042648,0.0,False,0.43963395180305836,8,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,32,1e-06,rho_1e-06,7.705076654629503e-05,77.05076654629504,256,96,96,1e-10,0.6022171674362574,0.0,False,0.43965178527228427,8,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,32,0.0001,rho_0.0001,0.007705076654629504,77.05076654629504,256,96,96,1e-10,0.6031207630736923,0.0,False,0.4412215328946124,8,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,32,0.01,rho_0.01,0.7705076654629504,77.05076654629504,256,96,96,1e-10,0.6180730112786434,0.0,False,0.47120619940810654,8,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,32,0.1,rho_0.1,7.705076654629504,77.05076654629504,256,96,96,1e-10,0.7071528262743301,0.0,False,0.5372190137550352,8,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,64,0.0,ridgeless,0.0,87.58658314950641,256,192,192,1e-10,0.47074639046893446,0.0,True,0.30831992414254583,16,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,64,1e-08,rho_1e-08,8.758658314950642e-07,87.58658314950641,256,192,192,1e-10,0.4707460915911631,0.0,False,0.30832305464110465,16,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,64,1e-06,rho_1e-06,8.758658314950641e-05,87.58658314950641,256,192,192,1e-10,0.470718892446903,0.0,False,0.3086209562789771,16,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,64,0.0001,rho_0.0001,0.008758658314950641,87.58658314950641,256,192,192,1e-10,0.4706462423168463,0.0,False,0.3149597938510909,16,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,64,0.01,rho_0.01,0.8758658314950641,87.58658314950641,256,192,192,1e-10,0.4947042713646519,0.0,False,0.36774883573095074,16,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,64,0.1,rho_0.1,8.758658314950642,87.58658314950641,256,192,192,1e-10,0.6069936870857545,0.0,False,0.5345257760225327,16,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,128,0.0,ridgeless,0.0,85.93465455247167,256,384,383,1e-10,0.3000949417208141,0.0,True,0.361047916431252,32,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,128,1e-08,rho_1e-08,8.593465455247167e-07,85.93465455247167,256,384,383,1e-10,0.3001317282617014,0.0,False,0.3610936489196452,32,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,128,1e-06,rho_1e-06,8.593465455247167e-05,85.93465455247167,256,384,383,1e-10,0.3015828253637692,0.0,False,0.3631276281141398,32,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,128,0.0001,rho_0.0001,0.008593465455247168,85.93465455247167,256,384,383,1e-10,0.30247483772727635,0.0,False,0.36585712292930045,32,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,128,0.01,rho_0.01,0.8593465455247167,85.93465455247167,256,384,383,1e-10,0.32434480424728424,0.0,False,0.398466306657282,32,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,128,0.1,rho_0.1,8.593465455247168,85.93465455247167,256,384,383,1e-10,0.4324268088471028,0.0,False,0.5053742580127587,32,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,256,0.0,ridgeless,0.0,85.75452195570553,256,768,767,1e-10,0.04836636903378131,0.0001,False,0.07766780848480533,64,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,256,1e-08,rho_1e-08,8.575452195570553e-07,85.75452195570553,256,768,767,1e-10,0.04836353090906681,0.0001,False,0.07767335265273453,64,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,256,1e-06,rho_1e-06,8.575452195570552e-05,85.75452195570553,256,768,767,1e-10,0.048326528169557854,0.0001,False,0.07776749621759867,64,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,256,0.0001,rho_0.0001,0.008575452195570554,85.75452195570553,256,768,767,1e-10,0.04853968844747764,0.0001,True,0.07711805287845393,64,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,256,0.01,rho_0.01,0.8575452195570553,85.75452195570553,256,768,767,1e-10,0.053991373782713646,0.0001,False,0.08753401768255221,64,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,256,0.1,rho_0.1,8.575452195570554,85.75452195570553,256,768,767,1e-10,0.09000694414033703,0.0001,False,0.13493579664580738,64,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,512,0.0,ridgeless,0.0,90.47591734748512,256,1536,1531,1e-10,0.05050771279345647,1e-08,False,0.0476757836713836,128,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,512,1e-08,rho_1e-08,9.047591734748513e-07,90.47591734748512,256,1536,1531,1e-10,0.05021962776399121,1e-08,True,0.04695907582342944,128,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,512,1e-06,rho_1e-06,9.047591734748511e-05,90.47591734748512,256,1536,1531,1e-10,0.050164116200634615,1e-08,False,0.0469705161664452,128,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,512,0.0001,rho_0.0001,0.009047591734748513,90.47591734748512,256,1536,1531,1e-10,0.05134376098656511,1e-08,False,0.047559843970636076,128,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,512,0.01,rho_0.01,0.9047591734748512,90.47591734748512,256,1536,1531,1e-10,0.04583141346808182,1e-08,False,0.05877047742932337,128,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,3,512,0.1,rho_0.1,9.047591734748513,90.47591734748512,256,1536,1531,1e-10,0.067855848089993,1e-08,False,0.08850047544620664,128,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,32,0.0,ridgeless,0.0,87.71688490545854,256,96,95,1e-10,0.5512964774510168,0.1,False,1.1549268898964573,8,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,32,1e-08,rho_1e-08,8.771688490545855e-07,87.71688490545854,256,96,95,1e-10,0.550568815576511,0.1,False,1.1815825812523746,8,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,32,1e-06,rho_1e-06,8.771688490545853e-05,87.71688490545854,256,96,95,1e-10,0.5517033328600838,0.1,False,1.1572196597386415,8,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,32,0.0001,rho_0.0001,0.008771688490545855,87.71688490545854,256,96,95,1e-10,0.5532517489067577,0.1,False,1.1792133888324596,8,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,32,0.01,rho_0.01,0.8771688490545855,87.71688490545854,256,96,95,1e-10,0.5850482710225994,0.1,False,1.075638099246902,8,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,32,0.1,rho_0.1,8.771688490545854,87.71688490545854,256,96,95,1e-10,0.7038925663243774,0.1,True,0.8194346637241281,8,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,64,0.0,ridgeless,0.0,89.3580020303749,256,192,191,1e-10,0.36905105241547176,1e-08,False,0.19583111569088393,16,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,64,1e-08,rho_1e-08,8.93580020303749e-07,89.3580020303749,256,192,191,1e-10,0.36844456176798057,1e-08,True,0.18981077097528717,16,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,64,1e-06,rho_1e-06,8.93580020303749e-05,89.3580020303749,256,192,191,1e-10,0.3692183832414629,1e-08,False,0.19577487121468318,16,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,64,0.0001,rho_0.0001,0.00893580020303749,89.3580020303749,256,192,191,1e-10,0.36712054252083,1e-08,False,0.1957161961009756,16,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,64,0.01,rho_0.01,0.8935800203037491,89.3580020303749,256,192,191,1e-10,0.40060349010988844,1e-08,False,0.25062176094648336,16,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,64,0.1,rho_0.1,8.935800203037491,89.3580020303749,256,192,191,1e-10,0.4956186183943208,1e-08,False,0.47083175866008675,16,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,128,0.0,ridgeless,0.0,90.99735510175132,256,384,383,1e-10,0.0597950432872122,1e-08,False,0.359408193719198,32,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,128,1e-08,rho_1e-08,9.099735510175133e-07,90.99735510175132,256,384,383,1e-10,0.05971290608226714,1e-08,True,0.3592631366648486,32,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,128,1e-06,rho_1e-06,9.099735510175132e-05,90.99735510175132,256,384,383,1e-10,0.05984704327229189,1e-08,False,0.36012013501463713,32,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,128,0.0001,rho_0.0001,0.009099735510175132,90.99735510175132,256,384,383,1e-10,0.060398985349919665,1e-08,False,0.36681984292827025,32,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,128,0.01,rho_0.01,0.9099735510175133,90.99735510175132,256,384,383,1e-10,0.07194812622060302,1e-08,False,0.4114643153412536,32,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,128,0.1,rho_0.1,9.099735510175133,90.99735510175132,256,384,383,1e-10,0.10924085760293091,1e-08,False,0.5076572777549034,32,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,256,0.0,ridgeless,0.0,92.0118381211159,256,768,767,1e-10,0.03874483071357412,1e-08,False,0.046679697441838294,64,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,256,1e-08,rho_1e-08,9.20118381211159e-07,92.0118381211159,256,768,767,1e-10,0.03866672946010278,1e-08,True,0.04662045211278088,64,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,256,1e-06,rho_1e-06,9.20118381211159e-05,92.0118381211159,256,768,767,1e-10,0.038771440253584394,1e-08,False,0.04668085718240577,64,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,256,0.0001,rho_0.0001,0.00920118381211159,92.0118381211159,256,768,767,1e-10,0.03903020478286168,1e-08,False,0.04713166051673229,64,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,256,0.01,rho_0.01,0.9201183812111591,92.0118381211159,256,768,767,1e-10,0.043711960999592146,1e-08,False,0.05565905218731203,64,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,256,0.1,rho_0.1,9.20118381211159,92.0118381211159,256,768,767,1e-10,0.06569278970048469,1e-08,False,0.09920104517271972,64,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,512,0.0,ridgeless,0.0,88.14382917588944,256,1536,1533,1e-10,0.029235026165863206,1e-08,False,0.03895613106256705,128,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,512,1e-08,rho_1e-08,8.814382917588944e-07,88.14382917588944,256,1536,1533,1e-10,0.029037483340796453,1e-08,True,0.038286309696763714,128,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,512,1e-06,rho_1e-06,8.814382917588943e-05,88.14382917588944,256,1536,1533,1e-10,0.029385978488388226,1e-08,False,0.039126405106386694,128,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,512,0.0001,rho_0.0001,0.008814382917588945,88.14382917588944,256,1536,1533,1e-10,0.029643632537566182,1e-08,False,0.03988812276617401,128,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,512,0.01,rho_0.01,0.8814382917588944,88.14382917588944,256,1536,1533,1e-10,0.029145331451436295,1e-08,False,0.0499221906603998,128,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,4,512,0.1,rho_0.1,8.814382917588944,88.14382917588944,256,1536,1533,1e-10,0.037744090949747795,1e-08,False,0.08371975358339709,128,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,5,32,0.0,ridgeless,0.0,76.26469355468925,256,96,96,1e-10,0.47087626459999127,0.0,True,0.5733818195640235,8,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,5,32,1e-08,rho_1e-08,7.626469355468924e-07,76.26469355468925,256,96,96,1e-10,0.4708758976012545,0.0,False,0.5733818548051319,8,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,5,32,1e-06,rho_1e-06,7.626469355468924e-05,76.26469355468925,256,96,96,1e-10,0.47083978923697284,0.0,False,0.573385343316337,8,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,5,32,0.0001,rho_0.0001,0.0076264693554689246,76.26469355468925,256,96,96,1e-10,0.46865510500154756,0.0,False,0.573730707349221,8,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,5,32,0.01,rho_0.01,0.7626469355468924,76.26469355468925,256,96,96,1e-10,0.48521850912013537,0.0,False,0.5960560524480444,8,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,5,32,0.1,rho_0.1,7.626469355468925,76.26469355468925,256,96,96,1e-10,0.5816959443021,0.0,False,0.603768974633785,8,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,5,64,0.0,ridgeless,0.0,81.65338118424502,256,192,192,1e-10,0.164187319726598,0.0001,False,0.29596263144632384,16,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,5,64,1e-08,rho_1e-08,8.165338118424503e-07,81.65338118424502,256,192,192,1e-10,0.16418699352840874,0.0001,False,0.2959620137874562,16,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,5,64,1e-06,rho_1e-06,8.165338118424502e-05,81.65338118424502,256,192,192,1e-10,0.16415502920449473,0.0001,False,0.2959013271272375,16,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
MC-EGNN,CROSS,egnn_PRECROSS_w160_s300000_dense23,5,64,0.0001,rho_0.0001,0.008165338118424502,81.65338118424502,256,192,192,1e-10,0.16264886729555053,0.0001,True,0.2925097809140067,16,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_split_results_dense_m1024.csv
