architecture,budget_tier,owner_tag,split_seed,n,rho,ridge_setting,ridge_value,train_diag_mean,test_atoms,train_block_dimension,effective_numerical_rank_train,rcond,test_nmse,selected_rho,is_selected,inner_val_nmse,n_inner_val_atoms,source_file
MPNN,LOW,mpnn_LOW_w607_s400000,1,32,0.01,rho_0.01,1.8599436718560423,185.99436718560423,256,96,96,1e-10,0.9969700497884343,0.0,False,0.7445520113632736,8,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,1,32,0.1,rho_0.1,18.599436718560423,185.99436718560423,256,96,96,1e-10,1.0007939731434432,0.0,False,0.7565338558739889,8,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,1,64,0.0,ridgeless,0.0,236.18830414204237,256,192,192,1e-10,0.7947863987196101,0.0,True,0.5772093156103763,16,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,1,64,1e-08,rho_1e-08,2.361883041420424e-06,236.18830414204237,256,192,192,1e-10,0.7947864029304156,0.0,False,0.5772093237639211,16,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,1,64,1e-06,rho_1e-06,0.00023618830414204236,236.18830414204237,256,192,192,1e-10,0.7947868197986134,0.0,False,0.5772101309610304,16,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,1,64,0.0001,rho_0.0001,0.023618830414204237,236.18830414204237,256,192,192,1e-10,0.7948284915798465,0.0,False,0.5772908122674525,16,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,1,64,0.01,rho_0.01,2.3618830414204237,236.18830414204237,256,192,192,1e-10,0.7988519105361045,0.0,False,0.5850031231689259,16,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,1,64,0.1,rho_0.1,23.61883041420424,236.18830414204237,256,192,192,1e-10,0.8266156061256904,0.0,False,0.6359413924815955,16,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,1,128,0.0,ridgeless,0.0,210.21490030363682,256,384,384,1e-10,0.6025270612699184,0.0,True,0.3079573193525659,32,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,1,128,1e-08,rho_1e-08,2.1021490030363684e-06,210.21490030363682,256,384,384,1e-10,0.6025270668711277,0.0,False,0.3079573245436611,32,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
