architecture,checkpoint_state,budget_tier,m,n_train,ridge_setting,ridge_value,target,test_nmse_median,test_nmse_mean,split_count,source_file
GemNet-OC,K50k,,256,16,rho_1e-4,0.0001,common,0.45219783775030875,0.4537144231897937,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,K50k,,256,16,rho_1e-6,1e-06,common,0.4519334369646715,0.4531093938292341,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,K50k,,256,16,rho_1e-8,1e-08,common,0.4517770011202676,0.45308286740954895,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,K50k,,256,16,ridgeless,0.0,common,0.45156870280685923,0.4531737223974018,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,K50k,,256,32,rho_1e-4,0.0001,common,0.29749502665776717,0.28398725654111534,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,K50k,,256,32,rho_1e-6,1e-06,common,0.29619709925524945,0.28312985287753867,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,K50k,,256,32,rho_1e-8,1e-08,common,0.29544804925254287,0.2830002448804555,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,K50k,,256,32,ridgeless,0.0,common,0.2949581671220235,0.2830156351306202,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,K50k,,256,64,rho_1e-4,0.0001,common,0.1387828722741023,0.1476664232056894,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,K50k,,256,64,rho_1e-6,1e-06,common,0.13848677893521122,0.14693791094359707,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,K50k,,256,64,rho_1e-8,1e-08,common,0.13852521693442787,0.14682153388816246,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,K50k,,256,64,ridgeless,0.0,common,0.13853297345566892,0.14676654743848297,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,K50k,,256,96,rho_1e-4,0.0001,common,0.08919237705434209,0.09817757161000348,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,K50k,,256,96,rho_1e-6,1e-06,common,0.08902594975779896,0.0977623167354086,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,K50k,,256,96,rho_1e-8,1e-08,common,0.08879627491028216,0.0976173014167902,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,K50k,,256,96,ridgeless,0.0,common,0.08879468497938153,0.09749758712333055,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,K50k,,256,128,rho_1e-4,0.0001,common,0.04701266772590261,0.06307222058688569,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,K50k,,256,128,rho_1e-6,1e-06,common,0.04697905063686368,0.0625072019980322,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,K50k,,256,128,rho_1e-8,1e-08,common,0.046581023162339835,0.062308835713258216,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
GemNet-OC,K50k,,256,128,ridgeless,0.0,common,0.04657056083732239,0.062189408341854234,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K0,,256,8,rho_1e-4,0.0001,common,1.1732990588559247,1.5537356367655357,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K0,,256,8,rho_1e-6,1e-06,common,3.5915280704897024,11.168397857978032,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K0,,256,8,rho_1e-8,1e-08,common,5.362993232588716,28.09305945161399,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K0,,256,8,ridgeless,0.0,common,5.418682337987642,29.23737719519379,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K0,,256,16,rho_1e-4,0.0001,common,1.1339584478999798,1.3246473141858888,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K0,,256,16,rho_1e-6,1e-06,common,3.4916905073970783,10.82332302652409,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K0,,256,16,rho_1e-8,1e-08,common,7.148180811353393,18.215314887210702,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K0,,256,16,ridgeless,0.0,common,8.306295824497267,18.985872032741877,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K0,,256,32,rho_1e-4,0.0001,common,1.1037798850917673,1.2132107952238782,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K0,,256,32,rho_1e-6,1e-06,common,3.2680500632556653,9.174353239198805,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K0,,256,32,rho_1e-8,1e-08,common,11.891590875524562,25.411607148511717,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K0,,256,32,ridgeless,0.0,common,14.171987757528145,28.531185365345557,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K0,,256,64,rho_1e-4,0.0001,common,1.0909323171180438,1.1565787655697837,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K0,,256,64,rho_1e-6,1e-06,common,3.4537695726628943,8.317346049096,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K0,,256,64,rho_1e-8,1e-08,common,13.030455547135125,60.908890011357286,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K0,,256,64,ridgeless,0.0,common,17.359832626387266,72.50335958254792,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K0,,256,96,rho_1e-4,0.0001,common,1.1059377946442839,1.1752119157904302,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K0,,256,96,rho_1e-6,1e-06,common,9.388533098458826,18.2208862464224,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K0,,256,96,rho_1e-8,1e-08,common,28.571605145215607,185.14777774564578,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K0,,256,96,ridgeless,0.0,common,52.60628625222728,207.39564425794362,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K0,,256,128,rho_1e-4,0.0001,common,1.1597707306947744,1.1640426527970589,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K0,,256,128,rho_1e-6,1e-06,common,6.154241408765099,22.87298324266748,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K0,,256,128,rho_1e-8,1e-08,common,27.99334487050298,248.95582471660637,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K0,,256,128,ridgeless,0.0,common,33.08313839616464,260.4498095338445,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K500k,,256,8,rho_1e-4,0.0001,common,0.9660131607886051,0.9772757105168525,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K500k,,256,8,rho_1e-6,1e-06,common,0.9657088971957252,0.9774469646725225,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K500k,,256,8,rho_1e-8,1e-08,common,0.9657109407259779,0.9770183299890404,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K500k,,256,8,ridgeless,0.0,common,0.9657109626677725,0.976951308439536,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K500k,,256,16,rho_1e-4,0.0001,common,0.8706079788080067,0.8928930100100508,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K500k,,256,16,rho_1e-6,1e-06,common,0.8703374138004729,0.8895194981136518,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K500k,,256,16,rho_1e-8,1e-08,common,0.8703271407863,0.8875346405565192,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K500k,,256,16,ridgeless,0.0,common,0.8703118939930212,0.8874745128558266,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K500k,,256,32,rho_1e-4,0.0001,common,0.7350491359413576,0.8959885233738945,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K500k,,256,32,rho_1e-6,1e-06,common,0.7350708216938404,0.8816600455452315,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K500k,,256,32,rho_1e-8,1e-08,common,0.7354490224281385,0.8803338499376133,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K500k,,256,32,ridgeless,0.0,common,0.7350619666613976,0.8794733067751457,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K500k,,256,64,rho_1e-4,0.0001,common,0.65002842219734,0.84713216543035,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K500k,,256,64,rho_1e-6,1e-06,common,0.6392333289690777,0.8328436053112597,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K500k,,256,64,rho_1e-8,1e-08,common,0.6400850081230572,0.827691742133756,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K500k,,256,64,ridgeless,0.0,common,0.640281984019989,0.8252522562604575,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K500k,,256,96,rho_1e-4,0.0001,common,0.482137274447079,0.9209181893708418,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K500k,,256,96,rho_1e-6,1e-06,common,0.474551660031735,0.8919499516438938,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K500k,,256,96,rho_1e-8,1e-08,common,0.4738657229309222,0.8890809097972067,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K500k,,256,96,ridgeless,0.0,common,0.47400366314437514,0.886778092789308,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K500k,,256,128,rho_1e-4,0.0001,common,0.4424675227514482,1.106627345662404,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K500k,,256,128,rho_1e-6,1e-06,common,0.4342216967006096,1.0333613231300645,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K500k,,256,128,rho_1e-8,1e-08,common,0.4343133440172784,1.0321647974926227,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K500k,,256,128,ridgeless,0.0,common,0.43436341545100765,1.0296657769011839,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K50k,,256,8,rho_1e-4,0.0001,common,0.9193719652033344,0.8936790495352543,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K50k,,256,8,rho_1e-6,1e-06,common,0.9192683296363888,0.8941001143331269,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K50k,,256,8,rho_1e-8,1e-08,common,0.9193054543810621,0.89425041875822,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K50k,,256,8,ridgeless,0.0,common,0.9193058550451214,0.8942123131203246,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K50k,,256,16,rho_1e-4,0.0001,common,0.797832839694198,0.7764081466369199,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K50k,,256,16,rho_1e-6,1e-06,common,0.7963706425715735,0.7752217213013513,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K50k,,256,16,rho_1e-8,1e-08,common,0.7963203118912914,0.7752578276745892,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K50k,,256,16,ridgeless,0.0,common,0.7963197920781113,0.7752325892307923,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K50k,,256,32,rho_1e-4,0.0001,common,0.6672039731869697,0.6452812053021371,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K50k,,256,32,rho_1e-6,1e-06,common,0.6684951250629246,0.6447480385058856,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K50k,,256,32,rho_1e-8,1e-08,common,0.6685224923928859,0.6447518640178724,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K50k,,256,32,ridgeless,0.0,common,0.6685227721586984,0.6446695858626829,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K50k,,256,64,rho_1e-4,0.0001,common,0.5242334983379253,0.49705868482809146,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K50k,,256,64,rho_1e-6,1e-06,common,0.5260195459946897,0.4974787102754211,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K50k,,256,64,rho_1e-8,1e-08,common,0.5266680755725934,0.4977942047071049,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K50k,,256,64,ridgeless,0.0,common,0.5266797750846504,0.4978460983465981,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K50k,,256,96,rho_1e-4,0.0001,common,0.4361849904383219,0.3973926186903026,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K50k,,256,96,rho_1e-6,1e-06,common,0.43445994380308295,0.397517748212975,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K50k,,256,96,rho_1e-8,1e-08,common,0.43417231806551204,0.39753859615845083,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K50k,,256,96,ridgeless,0.0,common,0.4341456414304015,0.3975709562729516,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K50k,,256,128,rho_1e-4,0.0001,common,0.3601112518419648,0.3390573122749749,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K50k,,256,128,rho_1e-6,1e-06,common,0.3593812188381903,0.33976242231256487,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K50k,,256,128,rho_1e-8,1e-08,common,0.3588230085165175,0.33939401503023175,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MC-EGNN,K50k,,256,128,ridgeless,0.0,common,0.3587468142919089,0.3394305649655855,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MPNN,K0,,256,8,rho_1e-4,0.0001,common,1.1364872923257257,1.356828474344105,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MPNN,K0,,256,8,rho_1e-6,1e-06,common,1.136541966093489,1.3571207579127,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MPNN,K0,,256,8,rho_1e-8,1e-08,common,1.1365425130856246,1.35712368412145,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MPNN,K0,,256,8,ridgeless,0.0,common,1.1365425186108233,1.3571237136794552,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MPNN,K0,,256,16,rho_1e-4,0.0001,common,1.1846562956697833,1.3745469956723075,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MPNN,K0,,256,16,rho_1e-6,1e-06,common,1.1847230100255843,1.3748934424703718,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MPNN,K0,,256,16,rho_1e-8,1e-08,common,1.1847236776744294,1.3748969117003957,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MPNN,K0,,256,16,ridgeless,0.0,common,1.1847236844184086,1.3748969467436052,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MPNN,K0,,256,32,rho_1e-4,0.0001,common,1.2402138250694605,1.2934541254214573,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MPNN,K0,,256,32,rho_1e-6,1e-06,common,1.2404141014278818,1.2936875770904916,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MPNN,K0,,256,32,rho_1e-8,1e-08,common,1.2404161065647703,1.293689914454949,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MPNN,K0,,256,32,ridgeless,0.0,common,1.2404161268189182,1.293689938064979,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MPNN,K0,,256,64,rho_1e-4,0.0001,common,1.2591395909981906,1.344613870336358,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MPNN,K0,,256,64,rho_1e-6,1e-06,common,1.2594558734047432,1.3449081003037922,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MPNN,K0,,256,64,rho_1e-8,1e-08,common,1.2594590416566485,1.3449110464385927,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MPNN,K0,,256,64,ridgeless,0.0,common,1.2594590736597424,1.344911076197918,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MPNN,K0,,256,96,rho_1e-4,0.0001,common,1.3130850311438858,1.5146429253540101,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MPNN,K0,,256,96,rho_1e-6,1e-06,common,1.3133702279045623,1.5151482478154708,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
MPNN,K0,,256,96,rho_1e-8,1e-08,common,1.3133730839025517,1.5151533082162565,20,dev-equivariant-scaling-laws-kernel-pilot-clean/analysis_outputs/four_arch_trained_force_kernel_pilot_2026_08_15/krr_learning_curves_common_target.csv
